0,0.0,0.0,-0.5960625956268273,0.0,-0.9287399663358349,0.0,-1.0,0.0,-0.8923010829930826,0.0,-0.7426090035794586,0.0,-0.855010471632835,0.0,-0.922458197100867,0.0,-0.9363928636196373,0.0,-0.30774715958609905,0.0,-0.2942042439384257,0.0,-0.3584205749318172,0.0,-0.40374042851382963,0.0,0.08292639661386463,0.0,0.09232511624877009,0.0,-0.08942858073501293,0.0,-0.2106802071613814,0.0,0.4118749812927963,0.0,0.34256533876326456,0.0,0.1587037799997537,0.0,0.044692171849222743,0.0
0,0.0,0.0,-0.6173997351123865,0.0,-0.9269801356681355,0.0,-0.9347733845046338,0.0,-0.8179015213684582,0.0,-0.8000020152058466,0.0,-0.9105080669809631,0.0,-0.9756350417427498,0.0,-1.0,0.0,-0.3243926113597147,0.0,-0.26533207793472724,0.0,-0.3148968494495691,0.0,-0.3601531108620714,0.0,0.09866447830239128,0.0,0.1547028746911417,0.0,-0.055692004894711225,0.0,-0.2140965888162787,0.0,0.45841622733313253,0.0,0.39864130343514276,0.0,0.20582248947334816,0.0,0.08193121654618359,0.0
0,0.0,0.0,-0.6407692888454763,0.0,-0.9093774625689511,0.0,-0.7439931012679132,0.0,-0.40497492013608744,0.0,-0.836754387206674,0.0,-0.9457786554550475,0.0,-0.9870023546288034,0.0,-1.0,0.0,-0.3087972990189835,0.0,-0.2578559193669399,0.0,-0.28949016859897225,0.0,-0.3146237076674082,0.0,0.17757923868574776,0.0,0.23730258159803289,0.0,0.015279134402588905,0.0,-0.12779995564426747,0.0,0.5891963118679889,0.0,0.4948117948500144,0.0,0.2653389438616845,0.0,0.12128155037442719,0.0
0,0.0,0.0,-0.6888941261552309,0.0,-0.955696115905108,0.0,-0.7247026891812925,0.0,-0.35091664399622685,0.0,-0.8751949581810224,0.0,-0.9903586213782759,0.0,-1.0,0.0,-0.9980552738135116,0.0,-0.27335310604147856,0.0,-0.1867014046895812,0.0,-0.1718611846913722,0.0,-0.17601121134190315,0.0,0.2658101389855486,0.0,0.33907205054749945,0.0,0.09920293469987726,0.0,-0.07155338377012024,0.0,0.7037877906025635,0.0,0.6216452365288381,0.0,0.38185433207017666,0.0,0.23648034671630178,0.0
0,0.0,0.0,-0.6480257648782068,0.0,-0.9281869149934466,0.0,-0.7050051705208539,0.0,-0.30006100948770675,0.0,-0.8938115910051543,0.0,-1.0,0.0,-0.9990633249240366,0.0,-0.9909402904530112,0.0,-0.27614927785501836,0.0,-0.22715600086131021,0.0,-0.19457507357026457,0.0,-0.1788928439459708,0.0,0.2809738124416819,0.0,0.30145067004101866,0.0,0.04397202336171558,0.0,-0.13320351648585396,0.0,0.7396808898080924,0.0,0.6252103431683993,0.0,0.356905503082375,0.0,0.19228489171148208,0.0
0,0.0,0.0,-0.6386250127408006,0.0,-0.9263963918051163,0.0,-0.7265054530628876,0.0,-0.3452706146162471,0.0,-0.8897984405259391,0.0,-1.0,0.0,-0.9942946692488024,0.0,-0.9783852308633169,0.0,-0.30191239425135064,0.0,-0.2412649067373352,0.0,-0.22233080216083884,0.0,-0.21902150647232654,0.0,0.23985959637142068,0.0,0.28609532667414167,0.0,0.03965192131281227,0.0,-0.13937799408826815,0.0,0.691234328814596,0.0,0.5805440322087455,0.0,0.3318456324533695,0.0,0.16959790031597294,0.0
0,0.0,0.0,-0.642626031055898,0.0,-0.9344285932145958,0.0,-0.8100482173450603,0.0,-0.5639371143190239,0.0,-0.9045799935012305,0.0,-0.986181493721424,0.0,-1.0,0.0,-0.9862230741037017,0.0,-0.36895178179887167,0.0,-0.2851154583264899,0.0,-0.27185131637987014,0.0,-0.275656655129741,0.0,0.13382034559901643,0.0,0.24388557421223891,0.0,0.032685849327614314,0.0,-0.12883498005914845,0.0,0.5787224867808024,0.0,0.5290944661036115,0.0,0.3229679147426063,0.0,0.18249091682663932,0.0
0,0.0,0.0,-0.5962073080243131,0.0,-0.8507447605308964,0.0,-0.7260426416506033,0.0,-0.4750457994861713,0.0,-0.8070854562144743,0.0,-0.9508434055780344,0.0,-0.9931761778913654,0.0,-1.0,0.0,-0.3197201215732335,0.0,-0.23507485342080417,0.0,-0.2203367854781688,0.0,-0.22131230918288844,0.0,0.1375523344248468,0.0,0.2165486895033084,0.0,0.04462784390223952,0.0,-0.07874774297496119,0.0,0.534457446045147,0.0,0.480762413454657,0.0,0.296585002415717,0.0,0.1730279410941394,0.0
0,0.0,0.0,-0.6692769007583498,0.0,-0.9633883835402373,0.0,-0.7675025989935058,0.0,-0.4139602158514825,0.0,-0.9237020415500404,0.0,-1.0,0.0,-0.9939886603542052,0.0,-0.961733733551912,0.0,-0.31622959598649325,0.0,-0.16121766977023239,0.0,-0.1297261175403374,0.0,-0.12073046966210749,0.0,0.24662533893051916,0.0,0.3438966174257381,0.0,0.10124816176124932,0.0,-0.06045047966846736,0.0,0.7191828157155749,0.0,0.6441465345991949,0.0,0.4038428829495014,0.0,0.2520175955017611,0.0
0,0.0,0.0,-0.6903168099717247,0.0,-0.9909070674261982,0.0,-0.7796939619520262,0.0,-0.3967049454671372,0.0,-0.9273645334410533,0.0,-1.0,0.0,-0.9637010901076921,0.0,-0.9098832400407803,0.0,-0.29318593384609865,0.0,-0.17787551283425349,0.0,-0.13125808924758714,0.0,-0.10574072089450982,0.0,0.2872888551808277,0.0,0.3858945505607171,0.0,0.1286082509638394,0.0,-0.06893481612161356,0.0,0.7585541989893074,0.0,0.7027697858530554,0.0,0.4616978420429275,0.0,0.29747684173790584,0.0
